Plan_heig_vege,Seed_leng,Bark_thic,Stem_diam,Seed_dry_mass,Frui_leng,Disp_unit_leng,Leaf_area_per_leaf,Leaf_dry_mass_per,Leaf_dens_(lea_tiss,Leaf_fres_mass,Leaf_leng,Leaf_widt,Leaf_area_(in_case,Leaf_nitr_(N)_cont,Leaf_pota_(K)_cont,Leaf_phos_(P)_cont,Leaf_carb_(C)_cont,Leaf_carb_isot_sign,Leaf_calc_(Ca)_cont,Leaf_nitr_(N)_isot,Leaf_wate_cont_per,Leaf_chlo_cont_per,Leaf_resp_rate_mass,Leaf_caro_cont_per,Leaf_tran_rate_per,Vcma,Phot_rate_per_leaf,Stem_spec_dens_(SSD,Stem_cond_dens_(ves,Wood_vess_diam,Wood_vess_dens,Stem_cond_cros_area,Stem_cond_lume_cros,Wood_cros_frac_of,Root_root_dept,Fine_root_(abs_leng,Fine_root_diam,Fine_root_tiss_dens,Root_nitr_(N)_cont,Fine_root_nitr_(N),Root_leng_per_root
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8199999928474426,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3333332538604736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.5,,,,0.1941327601671219,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.601485252380371,,,,,,,18.275556564331055,,,,146.0399932861328,6.878571510314941,,,,,,,,,,1.4745625257492065,,,,,0.13627353310585022,0.75,,,,,,,,,,,,,
,,,,,,,,0.47535374760627747,,,300.0,,,,14.662293434143066,1.2868380546569824,,,,,1.8674545288085938,,,,,,,0.7931814789772034,203.0,,,0.0005725552327930927,0.11622871458530426,62.279998779296875,,,,,,,
,,,,0.15680000185966492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.75,,,0.006000000052154064,0.5023400783538818,,,,,,,,0.5,,,,,,-26.21500015258789,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.07159999758005142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.8399999141693115,0.021950000897049904,27.864999771118164,,,13.297674179077148,0.3284946084022522,,2.3264000415802,,,,,,,,,,,,,,,,,,0.31128570437431335,16.100000381469727,115.05999755859375,,,,,,,,,,,
,,,,3.6052727699279785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,125.0,5.599999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.5261800289154053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
